FID,xcnt,ycnt
25170,51.2499843899,97.5607712957
25171,49.5801598204,96.3498944983
25172,41.943421685,103.955235019
25173,46.1342278063,99.3000024875
25174,51.4489474603,89.5901492231
25175,54.404781131,91.36571618
25176,53.5298787668,91.4363858444
25177,48.9718092395,87.8367379845
25178,54.9291022461,91.8672887782
25179,63.1132329464,87.7589379917
25180,55.0908080708,91.6013596211
25181,60.6271528222,93.7443728844
25182,43.9298078662,90.4175295714
25183,41.681417335,90.3808555987
25184,40.7329854877,90.3461040715
25185,40.6220420613,94.4405099459
25186,39.4080308106,92.1226333933
25187,17.1320678735,172.645510376
25188,19.2543684932,165.943993289
25189,21.3410426706,168.892528429
25190,17.4161195386,166.814613026
25191,16.3320863334,148.022230311
25192,18.7016907381,166.381857192
25193,16.1829312835,147.047341863
25194,16.5620495777,150.86674049
25195,28.9252447373,172.437065448
25196,21.043780386,167.184287873
25197,20.0066875693,167.805631222
25198,21.7742599706,167.683368109
25199,20.5050868883,166.20707244
25200,21.0974957651,166.080192792
25201,45.65186389,94.7941402776
25202,45.2465615667,98.2957458844
25203,42.2338387656,93.791011041
25204,36.6118948076,95.7818285402
25205,57.3523420116,92.3438873722
25206,55.6785085239,91.6967200915
25207,49.7881314455,82.0562314961
25208,56.4928130596,92.6265345511
25209,52.6287594915,96.3313021535
25210,38.2092933917,93.2309140805
25211,37.963712249,93.6182928319
25212,46.5298705716,89.6113734311
25213,51.547565958,96.9907454969
25214,52.0916193232,95.3665186625
25215,51.0782833773,97.288594123
25216,50.8347792289,89.3258046656
25217,52.6447757343,92.0808668483
25218,55.6303028483,87.0869989428
25219,53.8364041694,82.2975097033
25220,60.5713305763,89.8925966629
25221,61.2499854101,90.2378872707
25222,64.1591683523,90.9012079029
25223,49.721228426,102.464242292
25224,51.3650692911,98.031495197
25225,62.4191126931,89.5342389914
25226,61.086215122,90.0306907926
25227,60.1842685872,93.1800565161
25228,59.8280667372,90.1708195461
25229,55.3298312576,91.288039242
25230,61.1537109396,85.9651055416
25231,50.0783926792,88.6759218856
25232,48.9944216449,88.6235104508
25233,37.7900013525,94.9564059325
25234,38.3794315296,96.3960106419
25235,40.4855884641,97.0679437922
25236,37.1323354958,97.1025526544
25237,38.6863736315,98.3640793284
25238,22.0613046687,167.072966154
25239,15.2591702672,148.230003743
25240,15.0005553162,147.61696089
25241,15.788507404,148.079096108
25242,15.4715265021,148.019085676
25243,21.0205546562,160.984471751
25244,15.3121545917,163.832544507
25245,14.7045566383,163.387330079
25246,21.8187651233,166.462411545
25247,22.6210018996,166.26498187
25248,23.1764353455,167.499403874
25249,28.2583928945,173.836186209
25250,53.4226119571,82.888351743
25251,49.9314374447,91.7911990238
25252,49.6853165677,84.3432451723
25253,54.1499702575,81.2853372415
25254,49.2621557988,82.8134635397
25255,52.1543430371,83.5121926998
25256,50.430578194,91.9739569653
25257,48.8405152436,88.8346077839
25258,49.3328507367,90.4669846102
25259,46.7947185888,88.014307417
25260,47.9126806902,85.5171341937
25261,48.2730143491,89.1913026763
25262,48.6265874716,88.9291328668
25263,48.4512069602,87.6905440894
25264,49.161860233,102.840665046
25265,42.0101837015,105.248773821
25266,40.0701029222,108.869623645
25267,46.5100636336,88.115157252
25268,56.2342228204,90.6172951459
25269,36.1327844819,101.433224915
25270,34.1089332726,101.538355022
25271,51.759671476,87.7305810478
25272,52.7732938577,80.9108241158
25273,49.6491820906,85.6787261501
25274,54.2117994202,80.7012783111
25275,50.9077236822,86.7914461968
25276,54.7313102827,81.5909385872
25277,50.6483889977,86.5204549729
25278,48.0545919551,86.2958592303
25279,38.2771086396,93.918969827
25280,40.471957515,102.707706058
25281,42.4316828033,97.6343829781
25282,58.9554208919,93.2099904405
25283,46.6702492289,100.145014445
25284,34.9159375251,97.1613531871
25285,32.7919806725,98.116791194
25286,32.6283669763,97.9151010016
25287,32.2733419019,97.9775280999
25288,22.5378376843,160.904582935
25289,21.8455409404,167.233482578
25290,10.694023277,154.924485294
25291,26.5584390405,172.603620886
25292,10.9551302668,162.706751278
25293,17.5961939615,163.059615366
25294,15.7556236442,173.861179135
25295,17.6152465375,165.284581824
25296,14.6831427679,163.805225936
25297,18.6020292099,163.43702391
25298,26.4303303805,174.723263395
25299,27.3292469154,173.488804239
25300,14.9563075286,168.773759697
25301,13.2156145051,166.675669999
25302,12.8575733624,170.805296626
25303,20.8299100665,169.398075091
25304,13.117453381,163.539973292
25305,15.4566292242,164.203257424
25306,53.9658584482,92.1784050415
25307,59.7603553264,89.7379666827
25308,60.8681483912,89.8158056407
25309,60.7511979555,89.3042998078
25310,52.0857538116,80.3816843021
25311,52.6823754722,80.4065743537
25312,58.4432373198,88.8667013446
25313,48.7441551635,87.7824143714
25314,47.7216002633,89.3048000728
25315,48.1356023042,87.8120770388
25316,48.7144427705,88.6950096923
25317,57.3631052984,88.15758152
25318,55.1238053641,90.6949035192
25319,61.8865713098,91.1812641898
25320,59.852929963,92.7692782982
25321,40.3261787071,91.3117399952
25322,46.4475644434,88.3768629906
25323,46.2797419832,85.7243741298
25324,48.9258035982,85.5014713161
25325,46.8399100802,87.5836086745
25326,47.0491288209,86.7938528506
25327,52.9965393516,81.8738763267
25328,55.7626679895,87.8235429262
25329,44.7770407726,89.5810079448
25330,53.9250492889,81.1963073159
25331,54.1343662185,82.5533668009
25332,59.7123929555,93.5263365503
25333,61.4066036027,93.262886902
25334,61.8358617588,87.7013546964
25335,56.8168018524,88.5049710497
25336,56.5189470996,91.457353665
25337,58.7994759555,85.5370785269
25338,53.114737023,89.8265018556
25339,52.1101193761,88.8723662051
25340,52.7868714888,86.3332557748
25341,9.22286298327,158.985690449
25342,14.2231696428,158.304024092
25343,16.164978687,161.021785735
25344,24.5206770851,170.570237617
25345,26.5541361092,173.388683224
25346,23.1973127222,170.977972659
25347,5.89999143039,152.998905443
25348,20.8674283223,168.138233452
25349,10.9298044306,169.044505108
25350,22.0311969475,170.832550337
25351,21.1529655061,166.792161723
25352,16.1810145907,146.811839997
25353,14.46288111,147.975235748
25354,23.552344415,172.02061416
25355,14.6236186766,164.679911142
25356,20.0007553023,164.66076536
25357,18.4003212472,161.163108387
25358,12.1311406981,145.855748422
25359,24.0096557946,149.945624376
25360,18.4867034518,147.667708865
25361,16.870971535,146.363830747
25362,16.8270393631,147.732489185
25363,53.00222025,81.274206965
25364,52.5570277977,79.8069066678
25365,60.3075561086,92.4763348878
25366,53.6080267475,87.2376672607
25367,51.3921389859,80.410496129
25368,51.281312674,81.0309071587
25369,51.1795043139,80.8016400083
25370,51.0340415523,80.7232960091
25371,61.0999235625,85.4074983029
25372,59.7594291335,90.707962064
25373,56.1719580918,94.3461354396
25374,59.4335821876,90.4358886503
25375,59.658148603,89.2365726971
25376,53.1249524108,80.4765606705
25377,60.2566452648,89.9053262365
25378,62.7025744695,92.1226025154
25379,61.7160015711,91.953986085
25380,61.9876430642,92.680723247
25381,60.9806881437,90.5222494779
25382,60.8084092686,91.0718008011
25383,61.0710054619,93.280832998
25384,43.0797574342,88.7135211482
25385,63.4271822412,88.2615794842
25386,33.1256572845,98.8186013991
25387,52.4879990163,81.3594454034
25388,38.5488508935,93.6985250333
25389,45.5719604613,90.4081482373
25390,41.9231758192,94.5220241773
25391,48.5052155694,103.336154852
25392,49.3861160845,102.281574645
25393,41.3372654167,106.34756309
25394,47.6987498399,89.7327096484
25395,46.3073051247,91.1274058525
25396,45.2455979456,91.6375775272
25397,38.2856223217,94.3861387258
25398,41.6816838262,96.8623040268
25399,46.3261150844,99.7462559439
25400,39.0677942351,100.817396504
25401,54.0279189761,89.146632592
25402,21.1791961804,168.266932813
25403,19.3000721618,172.788727292
25404,20.058489614,159.386050572
25405,25.860649972,172.838511272
25406,25.3388336373,172.740719003
25407,19.4330398836,171.063258739
25408,18.8028742163,171.97429661
25409,21.1216899304,165.505623687
25410,18.3215135228,166.80769164
25411,19.6594731198,166.209668929
25412,19.9223195522,166.017867812
25413,20.9493477203,166.381200492
25414,20.7712371636,165.780590805
25415,15.5821226573,147.394355295
25416,21.0074248315,169.018911261
25417,16.1857679807,147.557827291
25418,15.7699222521,147.176233015
25419,28.9754046987,173.420887818
25420,15.4340831356,146.514177133
25421,28.0650026014,172.335933689
25422,28.6684165078,169.048073677
25423,15.4278702242,175.548885589
25424,50.9421173902,81.1743073634
25425,52.0811709872,79.3472701499
25426,55.7940772535,88.3617671235
25427,63.4886790295,88.7201214162
25428,60.417854587,84.444719124
25429,59.7261942176,85.6265503427
25430,42.1537435599,103.359161544
25431,56.7587843621,86.0933757459
25432,59.0444377997,90.5317997878
25433,54.4498937714,92.3537819739
25434,55.1313654688,92.7732504694
25435,56.2494427704,88.7558484937
25436,51.4229191995,97.6320243142
25437,60.806164707,92.2804598233
25438,60.2059710855,90.8749640254
25439,61.2944584455,92.5933900435
25440,61.9156409518,90.1305354981
25441,47.7611069906,94.9047476829
25442,46.4910064439,92.9445643002
25443,42.6281925842,90.2096098014
25444,49.1546928973,88.7090417919
25445,64.0376638041,88.8740139512
25446,38.7114682493,93.2763354404
25447,40.8790513947,107.655753921
25448,40.2739268597,108.576339077
25449,38.7097626895,105.053907244
25450,51.5440938781,93.3445885376
25451,51.5355500007,92.7504875723
25452,51.278402309,91.8645583453
25453,51.3325638225,87.3427621069
25454,64.6113869607,90.0321812815
25455,59.1350745858,94.5046901199
25456,50.2975397227,86.8249174423
25457,52.8321634571,94.9982778417
25458,52.1294301387,95.0243374854
25459,27.1623657308,172.65744351
25460,16.2894342928,166.592271921
25461,22.0635456695,170.353880511
25462,6.25352193577,146.887763754
25463,15.6375258799,163.293248948
25464,18.0233476378,166.902292255
25465,23.1669500283,177.304341988
25466,14.6839344638,163.967405973
25467,22.1871082814,169.981993386
25468,19.4555285363,163.116082262
25469,16.4832532283,147.557708481
25470,20.6823584391,172.925345796
25471,14.808230525,149.120284534
25472,20.1709882806,166.510764145
25473,23.2724942987,156.741592911
25474,17.9832826872,153.422228553
25475,14.5253424017,164.111752804
25476,24.5727657155,169.020944287
25477,13.1080276348,159.959955096
25478,48.1664932218,89.4432829446
25479,60.1689088887,88.1535120507
25480,32.645495521,100.580779744
25481,53.5511043337,80.9535025157
25482,33.3216421201,97.3908886918
25483,43.3027634057,102.676913029
25484,49.5987733587,101.768880593
25485,60.8851791398,92.7047690565
25486,59.3955775405,90.0613573514
25487,60.4479467652,86.4350228632
25488,60.1118363401,87.3437524909
25489,58.7210491587,88.1521713269
25490,61.6770039015,85.0197853611
25491,62.4887564034,88.0425966066
25492,45.7917375839,100.144528864
25493,50.7690336589,81.4472159063
25494,35.1800478931,100.735446007
25495,32.1346809239,98.8554721649
25496,52.1993379492,91.2188961794
25497,59.2252483498,86.7030181129
25498,42.7794559967,93.2425465563
25499,50.8141708692,92.3938119802
25500,60.7479187573,93.1837015505
25501,57.0863135351,90.4311173591
25502,58.1219005598,91.2556511
25503,57.853761243,91.8319330925
25504,58.6585868617,92.4134122797
25505,52.4492481534,95.4316162457
25506,60.9634866786,87.3593852911
25507,61.2366083675,88.9355075036
25508,59.1286479412,87.636160876
25509,61.8699998848,86.1941157544
25510,59.3848037689,86.1251410536
25511,50.5901552869,87.9073885229
25512,47.5999142258,88.9219097888
25513,15.1883245918,164.121849705
25514,21.1960659308,167.794847004
25515,15.0465749873,163.334839416
25516,16.2702888613,172.942352493
25517,13.4993467673,148.413442369
25518,20.645366735,168.018732077
25519,20.4866107267,167.87782679
25520,5.52494904797,172.911794768
25521,26.3102990093,172.086895662
25522,23.7911032409,169.696142375
25523,23.6544846676,167.827249292
25524,18.4540761616,172.504344154
25525,27.7789451743,173.999687629
25526,17.7768619796,173.394118762
25527,25.5812929221,172.648825418
25528,15.6240087194,153.106776965
25529,14.8477804808,172.552035247
25530,17.9266481832,159.437857138
25531,55.1264209606,90.9927020556
25532,38.855286632,108.741002825
25533,48.5878836647,91.7610940728
25534,47.5297312658,88.1913044049
25535,61.7505818134,86.849112813
25536,59.8315370604,87.397886072
25537,60.2518714269,84.7289250697
25538,60.0176670529,84.7580964294
25539,60.447282524,86.7690536875
25540,62.3420827902,86.7700924345
25541,57.962375297,88.5488467714
25542,50.958930227,86.1218154318
25543,60.5744762028,88.6918184074
25544,60.2762504288,88.979495679
25545,59.5311247876,85.2389834002
25546,54.8203325619,91.1636481168
25547,60.7077806382,84.6532288876
25548,57.0980805106,88.6289864926
25549,63.1634913237,90.3041424735
25550,58.2365092365,89.3202595131
25551,54.3639112251,86.6444236785
25552,52.0491647802,97.7040602119
25553,58.6031333183,90.9648864829
25554,57.1350216458,93.5118594156
25555,57.9004886073,94.205700908
25556,58.7694693063,92.9730243531
25557,51.3392969588,100.731371519
25558,50.1377375329,82.7360160483
25559,51.5836021716,81.5276765329
25560,46.1702407098,87.4891865958
25561,48.9037240516,96.3652956471
25562,40.4127483796,108.291503196
25563,33.5528334612,98.6893518947
25564,26.277797364,172.517095083
25565,25.8483520884,169.955064767
25566,26.2461428074,173.126345335
25567,17.7310361103,166.675910547
25568,27.0761582337,171.694523597
25569,10.2717208163,165.284836413
25570,22.4635641645,168.431034077
25571,20.5458467951,165.555677364
25572,25.3568204392,170.992284427
25573,19.9168227568,168.588752323
25574,23.9724906421,171.371588569
25575,28.6313723629,173.159503376
25576,25.5574608912,172.327829973
25577,8.87438366528,167.735218428
25578,17.2099274065,170.27056461
25579,52.9729191988,83.302148366
25580,58.9186422122,89.0992232046
25581,60.4680918148,85.8660822317
25582,59.8767146772,84.9848846327
25583,53.1326694062,86.8122367532
25584,58.9824444509,87.0200375228
25585,60.0349457798,88.8078209341
25586,43.2504206163,93.145949701
25587,49.4618711609,88.7614002876
25588,49.3675041436,93.5836328124
25589,61.7944353273,88.4180804561
25590,48.1561827092,87.19453123
25591,51.2024828127,82.2817241788
25592,51.7461208538,80.3421571339
25593,60.1661976676,86.1492686336
25594,54.1559897697,80.9472711433
25595,58.9353641993,89.7537984615
25596,51.8969941529,98.7686891978
25597,51.4183397617,100.233561534
25598,57.1687596849,95.8323882339
25599,50.4991637326,86.3123411216
25600,50.5339563713,85.7195233507
25601,55.7328340633,95.093229179
25602,54.8183026583,95.894115393
25603,56.0653301431,97.1209870126
25604,54.1682426702,93.6791602532
25605,53.9198602698,94.7911374877
25606,56.9274639641,88.0309391428
25607,56.1760264458,86.2193235196
25608,53.7912712963,87.7848658911
25609,43.8933830382,92.1123152273
25610,49.5512867752,89.9677405081
25611,56.4024334395,88.2772083584
25612,52.37398505,138.649225755
25613,53.6061948574,140.847850923
25614,56.0199636441,140.519908923
25615,57.266661837,141.423764642
25616,55.4879508761,141.212288452
25617,46.9739160263,123.526470191
25618,55.8126468226,128.066323671
25619,55.647442689,127.337688399
25620,55.9777567951,127.315880278
25621,56.3499302397,127.617507
25622,56.112395799,128.462188191
25623,47.6115699754,123.425744206
25624,47.022240964,122.94150769
25625,46.5683367169,122.8501145
25626,46.7488572651,122.571185496
25627,47.6328044982,122.44536683
25628,47.3607795692,123.536741333
25629,47.9647226667,122.927455306
25630,11.7629903016,78.2004192593
25631,12.9608801246,75.283219647
25632,56.0638986366,78.4667686337
25633,56.0244592493,78.3145758119
25634,56.5966563736,78.1545700781
25635,55.4505998356,78.9270025994
25636,55.7769333347,78.721692619
25637,55.6619938929,78.8547246424
25638,54.5587514159,78.9401796768
25639,54.9390952508,78.6744325293
25640,54.6755653857,78.7184026466
